timestamp,Team1,Team2,Conf1,Conf2
1604534400,Northern Illinois,Buffalo,Mid-American,Mid-American
1604534400,Miami (OH),Ball State,Mid-American,Mid-American
1604538000,Toledo,Bowling Green,Mid-American,Mid-American
1604620800,Nevada,Utah State,Mountain West,Mountain West
1604628000,Colorado State,Wyoming,Mountain West,Mountain West
1604709000,NC State,Miami,ACC,ACC
1604714400,San Diego State,San José State,Mountain West,Mountain West
1604717100,Boise State,BYU,Mountain West,FBS Independents
1604768400,USC,Arizona State,Pac-12,Pac-12
1604768400,Northwestern,Nebraska,Big Ten,Big Ten
1604768400,Iowa,Michigan State,Big Ten,Big Ten
1604768400,Texas,West Virginia,Big 12,Big 12
1604768400,East Carolina,Tulane,American Athletic,American Athletic
1604768400,Memphis,South Florida,American Athletic,American Athletic
1604768400,Georgia State,UL Monroe,Sun Belt,Sun Belt
1604768400,Virginia Tech,Liberty,ACC,FBS Independents
1604768400,Temple,SMU,American Athletic,American Athletic
1604768400,Duke,North Carolina,ACC,ACC
1604768400,Louisiana,Arkansas State,Sun Belt,Sun Belt
1604768400,Indiana,Michigan,Big Ten,Big Ten
1604772000,Georgia Southern,Troy,Sun Belt,Sun Belt
1604775600,Syracuse,Boston College,ACC,ACC
1604777400,Marshall,Massachusetts,Conference USA,FBS Independents
1604779200,Southern Miss,North Alabama,Conference USA,Big South
1604779200,Texas State,App State,Sun Belt,Sun Belt
1604781000,TCU,Texas Tech,Big 12,Big 12
1604781000,Oklahoma,Kansas,Big 12,Big 12
1604781000,Penn State,Maryland,Big Ten,Big Ten
1604781000,Illinois,Minnesota,Big Ten,Big Ten
1604781000,Cincinnati,Houston,American Athletic,American Athletic
1604781000,UNLV,Fresno State,Mountain West,Mountain West
1604781000,Mississippi State,Vanderbilt,SEC,SEC
1604781000,Georgia,Florida,SEC,SEC
1604782800,Kansas State,Oklahoma State,Big 12,Big 12
1604782800,Florida State,Pittsburgh,ACC,ACC
1604790000,Florida Atlantic,Western Kentucky,Conference USA,Conference USA
1604793600,Colorado,UCLA,Pac-12,Pac-12
1604793600,South Carolina,Texas A&M,SEC,SEC
1604793600,Iowa State,Baylor,Big 12,Big 12
1604795400,Ohio State,Rutgers,Big Ten,Big Ten
1604795400,Notre Dame,Clemson,FBS Independents,ACC
1604795400,Oregon,Stanford,Pac-12,Pac-12
1604795400,Arkansas,Tennessee,SEC,SEC
1604797200,Coastal Carolina,South Alabama,Sun Belt,Sun Belt
1604806200,Oregon State,Washington State,Pac-12,Pac-12
1604808000,Hawai'i,New Mexico,Mountain West,Mountain West
1605052800,Ohio,Akron,Mid-American,Mid-American
1605054600,Bowling Green,Kent State,Mid-American,Mid-American
1605056400,Buffalo,Miami (OH),Mid-American,Mid-American
1605139200,Ball State,Eastern Michigan,Mid-American,Mid-American
1605142800,Western Michigan,Toledo,Mid-American,Mid-American
1605142800,Northern Illinois,Central Michigan,Mid-American,Mid-American
1605229200,Boise State,Colorado State,Mountain West,Mountain West
1605312000,Florida International,Florida Atlantic,Conference USA,Conference USA
1605312000,Minnesota,Iowa,Big Ten,Big Ten
1605313800,Cincinnati,East Carolina,American Athletic,American Athletic
1605373200,Nebraska,Penn State,Big Ten,Big Ten
1605373200,Kentucky,Vanderbilt,SEC,SEC
1605373200,North Carolina,Wake Forest,ACC,ACC
1605373200,Marshall,Middle Tennessee,Conference USA,Conference USA
1605373200,Virginia Tech,Miami,ACC,ACC
1605373200,West Virginia,TCU,Big 12,Big 12
1605373200,Michigan State,Indiana,Big Ten,Big Ten
1605373200,Liberty,Western Carolina,FBS Independents,Southern
1605373200,Tulane,Army,American Athletic,FBS Independents
1605376800,Rutgers,Illinois,Big Ten,Big Ten
1605380400,Louisiana,South Alabama,Sun Belt,Sun Belt
1605382200,App State,Georgia State,Sun Belt,Sun Belt
1605382200,Utah State,Fresno State,Mountain West,Mountain West
1605384000,UTSA,UTEP,Conference USA,Conference USA
1605385800,Boston College,Notre Dame,ACC,FBS Independents
1605385800,Virginia,Louisville,ACC,ACC
1605385800,Georgia Southern,Texas State,Sun Belt,Sun Belt
1605385800,Houston,South Florida,American Athletic,American Athletic
1605385800,Arizona,USC,Pac-12,Pac-12
1605385800,Stanford,Colorado,Pac-12,Pac-12
1605385800,Western Kentucky,Southern Miss,Conference USA,Conference USA
1605387600,Texas Tech,Baylor,Big 12,Big 12
1605387600,San Diego State,Hawai'i,Mountain West,Mountain West
1605391200,Purdue,Northwestern,Big Ten,Big Ten
1605396600,New Mexico,Nevada,Mountain West,Mountain West
1605398400,Tulsa,SMU,American Athletic,American Athletic
1605398400,Washington State,Oregon,Pac-12,Pac-12
1605398400,Florida,Arkansas,SEC,SEC
1605400200,NC State,Florida State,ACC,ACC
1605400200,Ole Miss,South Carolina,SEC,SEC
1605400200,Michigan,Wisconsin,Big Ten,Big Ten
1605400200,UCF,Temple,American Athletic,American Athletic
1605411000,San José State,UNLV,Mountain West,Mountain West
1605412800,Washington,Oregon State,Pac-12,Pac-12
1605459600,UCLA,California,Pac-12,Pac-12
1605657600,Bowling Green,Buffalo,Mid-American,Mid-American
1605661200,Kent State,Akron,Mid-American,Mid-American
1605744000,Eastern Michigan,Toledo,Mid-American,Mid-American
1605744000,Ball State,Northern Illinois,Mid-American,Mid-American
1605744000,Central Michigan,Western Michigan,Mid-American,Mid-American
1605832200,Tulsa,Tulane,American Athletic,American Athletic
1605916800,Louisville,Syracuse,ACC,ACC
1605918600,Minnesota,Purdue,Big Ten,Big Ten
1605920400,Florida Atlantic,Massachusetts,Conference USA,FBS Independents
1605925800,Air Force,New Mexico,Mountain West,Mountain West
1605978000,Vanderbilt,Florida,SEC,SEC
1605978000,Texas State,Arkansas State,Sun Belt,Sun Belt
1605978000,Memphis,Stephen F. Austin,American Athletic,Southland
1605978000,Temple,East Carolina,American Athletic,American Athletic
1605978000,Coastal Carolina,App State,Sun Belt,Sun Belt
1605978000,Army,Georgia Southern,FBS Independents,Sun Belt
1605978000,Nebraska,Illinois,Big Ten,Big Ten
1605978000,Ohio State,Indiana,Big Ten,Big Ten
1605978000,Arkansas,LSU,SEC,SEC
1605985200,Western Kentucky,Florida International,Conference USA,Conference USA
1605985200,North Texas,Rice,Conference USA,Conference USA
1605988800,BYU,North Alabama,FBS Independents,Big South
1605988800,Southern Miss,UTSA,Conference USA,Conference USA
1605990600,Troy,Middle Tennessee,Sun Belt,Conference USA
1605990600,UCF,Cincinnati,American Athletic,American Athletic
1605990600,Oregon,UCLA,Pac-12,Pac-12
1605990600,Oregon State,California,Pac-12,Pac-12
1605990600,South Alabama,Georgia State,Sun Belt,Sun Belt
1605990600,Penn State,Iowa,Big Ten,Big Ten
1605990600,Nevada,San Diego State,Mountain West,Mountain West
1605990600,Northwestern,Wisconsin,Big Ten,Big Ten
1605992400,Virginia,Abilene Christian,ACC,Southland
1605992400,Pittsburgh,Virginia Tech,ACC,ACC
1605992400,Iowa State,Kansas State,Big 12,Big 12
1605992400,Alabama,Kentucky,SEC,SEC
1606003200,Auburn,Tennessee,SEC,SEC
1606005000,NC State,Liberty,ACC,FBS Independents
1606005000,Oklahoma,Oklahoma State,Big 12,Big 12
1606005000,Rutgers,Michigan,Big Ten,Big Ten
1606005000,South Carolina,Missouri,SEC,SEC
1606005000,Georgia,Mississippi State,SEC,SEC
1606006800,Washington,Arizona,Pac-12,Pac-12
1606015800,Utah,USC,Pac-12,Pac-12
1606017600,Hawai'i,Boise State,Mountain West,Mountain West
1606435200,Utah State,New Mexico,Mountain West,Mountain West
1606496400,Texas,Iowa State,Big 12,Big 12
1606496400,Liberty,Massachusetts,FBS Independents,FBS Independents
1606500000,Iowa,Nebraska,Big Ten,Big Ten
1606509000,South Florida,UCF,American Athletic,American Athletic
1606509000,North Carolina,Notre Dame,ACC,FBS Independents
1606510800,Eastern Michigan,Central Michigan,Mid-American,Mid-American
1606510800,UNLV,Wyoming,Mountain West,Mountain West
1606512600,California,Stanford,Pac-12,Pac-12
1606523400,Oregon State,Oregon,Pac-12,Pac-12
1606582800,Ohio,Bowling Green,Mid-American,Mid-American
1606582800,Western Michigan,Northern Illinois,Mid-American,Mid-American
1606582800,Buffalo,Kent State,Mid-American,Mid-American
1606582800,Syracuse,NC State,ACC,ACC
1606582800,Missouri,Vanderbilt,SEC,SEC
1606582800,Michigan,Penn State,Big Ten,Big Ten
1606582800,Florida,Kentucky,SEC,SEC
1606582800,Indiana,Maryland,Big Ten,Big Ten
1606582800,Georgia State,Georgia Southern,Sun Belt,Sun Belt
1606582800,East Carolina,SMU,American Athletic,American Athletic
1606582800,Oklahoma State,Texas Tech,Big 12,Big 12
1606582800,Toledo,Ball State,Mid-American,Mid-American
1606586400,Akron,Miami (OH),Mid-American,Mid-American
1606593600,UL Monroe,Louisiana,Sun Belt,Sun Belt
1606593600,Arkansas State,South Alabama,Sun Belt,Sun Belt
1606593600,UTSA,North Texas,Conference USA,Conference USA
1606593600,Texas State,Coastal Carolina,Sun Belt,Sun Belt
1606595400,Clemson,Pittsburgh,ACC,ACC
1606595400,Alabama,Auburn,SEC,SEC
1606595400,Michigan State,Northwestern,Big Ten,Big Ten
1606595400,App State,Troy,Sun Belt,Sun Belt
1606597200,Ole Miss,Mississippi State,SEC,SEC
1606597200,Boston College,Louisville,ACC,ACC
1606597200,Purdue,Rutgers,Big Ten,Big Ten
1606603020,Colorado,San Diego State,Pac-12,Mountain West
1606608000,Baylor,Kansas State,Big 12,Big 12
1606608000,Navy,Memphis,American Athletic,American Athletic
1606608000,Texas A&M,LSU,SEC,SEC
1606608000,Georgia Tech,Duke,ACC,ACC
1606609800,South Carolina,Georgia,SEC,SEC
1606609800,Washington,Utah,Pac-12,Pac-12
1606611600,UCLA,Arizona,Pac-12,Pac-12
1606611600,Kansas,TCU,Big 12,Big 12
1606622400,Hawai'i,Nevada,Mountain West,Mountain West
1607036400,North Texas,Louisiana Tech,Conference USA,Conference USA
1607049000,Utah State,Air Force,Mountain West,Mountain West
1607131800,App State,Louisiana,Sun Belt,Sun Belt
1607187600,Kansas State,Texas,Big 12,Big 12
1607187600,Rutgers,Penn State,Big Ten,Big Ten
1607187600,Marshall,Rice,Conference USA,Conference USA
1607187600,Auburn,Texas A&M,SEC,SEC
1607187600,Missouri,Arkansas,SEC,SEC
1607187600,Texas Tech,Kansas,Big 12,Big 12
1607187600,Tulane,Memphis,American Athletic,American Athletic
1607187600,Michigan State,Ohio State,Big Ten,Big Ten
1607187600,TCU,Oklahoma State,Big 12,Big 12
1607187600,Northern Illinois,Toledo,Mid-American,Mid-American
1607187600,North Carolina,Western Carolina,ACC,Southern
1607187600,Purdue,Nebraska,Big Ten,Big Ten
1607194800,Akron,Bowling Green,Mid-American,Mid-American
1607194800,South Alabama,Troy,Sun Belt,Sun Belt
1607194800,Western Michigan,Eastern Michigan,Mid-American,Mid-American
1607194800,Central Michigan,Ball State,Mid-American,Mid-American
1607196600,Notre Dame,Syracuse,FBS Independents,ACC
1607198400,Arkansas State,UL Monroe,Sun Belt,Sun Belt
1607200200,Wisconsin,Indiana,Big Ten,Big Ten
1607200200,Tennessee,Florida,SEC,SEC
1607200200,Illinois,Iowa,Big Ten,Big Ten
1607200200,Virginia,Boston College,ACC,ACC
1607200200,Iowa State,West Virginia,Big 12,Big 12
1607200200,Navy,Tulsa,American Athletic,American Athletic
1607202000,NC State,Georgia Tech,ACC,ACC
1607202000,Washington,Stanford,Pac-12,Pac-12
1607207400,Coastal Carolina,BYU,Sun Belt,FBS Independents
1607209200,Georgia Southern,Florida Atlantic,Sun Belt,Conference USA
1607209200,San José State,Hawai'i,Mountain West,Mountain West
1607212800,San Diego State,Colorado State,Mountain West,Mountain West
1607212800,Arizona,Colorado,Pac-12,Pac-12
1607212800,California,Oregon,Pac-12,Pac-12
1607214600,Virginia Tech,Clemson,ACC,ACC
1607214600,Kentucky,South Carolina,SEC,SEC
1607216400,Duke,Miami,ACC,ACC
1607216400,LSU,Alabama,SEC,SEC
1607216400,Oklahoma,Baylor,Big 12,Big 12
1607220000,Nevada,Fresno State,Mountain West,Mountain West
1607225400,Utah,Oregon State,Pac-12,Pac-12
1607225400,Arizona State,UCLA,Pac-12,Pac-12
1607225400,New Mexico,Wyoming,Mountain West,Mountain West
1607274000,Charlotte,Western Kentucky,Conference USA,Conference USA
1607301000,USC,Washington State,Pac-12,Pac-12
1607643000,Southern Miss,Florida Atlantic,Conference USA,Conference USA
1607644800,Georgia Tech,Pittsburgh,ACC,ACC
1607727600,UTEP,North Texas,Conference USA,Conference USA
1607731200,Arizona,Arizona State,Pac-12,Pac-12
1607742000,San José State,Nevada,Mountain West,Mountain West
1607792400,Nebraska,Minnesota,Big Ten,Big Ten
1607792400,Arkansas,Alabama,SEC,SEC
1607792400,Louisville,Wake Forest,ACC,ACC
1607792400,Eastern Michigan,Northern Illinois,Mid-American,Mid-American
1607792400,Missouri,Georgia,SEC,SEC
1607792400,Penn State,Michigan State,Big Ten,Big Ten
1607792400,Maryland,Rutgers,Big Ten,Big Ten
1607792400,Northwestern,Illinois,Big Ten,Big Ten
1607792400,Colorado,Utah,Pac-12,Pac-12
1607792400,Ball State,Western Michigan,Mid-American,Mid-American
1607796000,Rice,UAB,Conference USA,Conference USA
1607801400,Buffalo,Akron,Mid-American,Mid-American
1607803200,Army,Navy,FBS Independents,American Athletic
1607803200,Toledo,Central Michigan,Mid-American,Mid-American
1607803200,Troy,Coastal Carolina,Sun Belt,Sun Belt
1607805000,Baylor,Oklahoma State,Big 12,Big 12
1607805000,Iowa,Wisconsin,Big Ten,Big Ten
1607805000,Miami,North Carolina,ACC,ACC
1607805000,Memphis,Houston,American Athletic,American Athletic
1607806800,Vanderbilt,Tennessee,SEC,SEC
1607806800,Florida State,Duke,ACC,ACC
1607814000,Georgia Southern,App State,Sun Belt,Sun Belt
1607814000,Wyoming,Boise State,Mountain West,Mountain West
1607817600,TCU,Louisiana Tech,Big 12,Conference USA
1607817600,Florida,LSU,SEC,SEC
1607819400,UCLA,USC,Pac-12,Pac-12
1607819400,Mississippi State,Auburn,SEC,SEC
1607821200,Virginia Tech,Virginia,ACC,ACC
1607828400,Oregon State,Stanford,Pac-12,Pac-12
1607828400,BYU,San Diego State,FBS Independents,Mountain West
1607830200,New Mexico,Fresno State,Mountain West,Mountain West
1607832000,Hawai'i,UNLV,Mountain West,Mountain West
1608336000,Marshall,UAB,Conference USA,Conference USA
1608337800,Buffalo,Ball State,Mid-American,Mid-American
1608337800,Rutgers,Nebraska,Big Ten,Big Ten
1608339600,USC,Oregon,Pac-12,Pac-12
1608397200,Tennessee,Texas A&M,SEC,SEC
1608397200,Ohio State,Northwestern,Big Ten,Big Ten
1608397200,Iowa State,Oklahoma,Big 12,Big 12
1608402600,Utah,Washington State,Pac-12,Pac-12
1608408000,Army,Air Force,FBS Independents,Mountain West
1608409800,LSU,Ole Miss,SEC,SEC
1608409800,Mississippi State,Missouri,SEC,SEC
1608411600,Notre Dame,Clemson,FBS Independents,ACC
1608411600,Wisconsin,Minnesota,Big Ten,Big Ten
1608414000,San José State,Boise State,Mountain West,Mountain West
1608417000,Penn State,Illinois,Big Ten,Big Ten
1608422400,UCLA,Stanford,Pac-12,Pac-12
1608426000,Florida,Alabama,SEC,SEC
1608426000,Cincinnati,Tulsa,American Athletic,American Athletic
1608435000,Oregon State,Arizona State,Pac-12,Pac-12
1630167600,Illinois,Nebraska,Big Ten,Big Ten
1630170000,Fresno State,UConn,Mountain West,FBS Independents
1630175400,UCLA,Hawai'i,Pac-12,Mountain West
1630197000,New Mexico State,UTEP,FBS Independents,Conference USA
1630198800,San José State,Southern Utah,Mountain West,Big Sky
1630535400,Jacksonville State,UAB,AWC,Conference USA
1630620000,Buffalo,Wagner,Mid-American,NEC
1630620000,UCF,Boise State,American Athletic,Mountain West
1630620000,Ball State,Western Illinois,Mid-American,MVFC
1630620000,Coastal Carolina,The Citadel,Sun Belt,Southern
1630621800,App State,East Carolina,Sun Belt,American Athletic
1630621800,NC State,South Florida,ACC,American Athletic
1630621800,Tulsa,UC Davis,American Athletic,Big Sky
1630621800,Utah,Weber State,Pac-12,Big Sky
1630623600,New Mexico,Houston Christian,Mountain West,Southland
1630623600,Minnesota,Ohio State,Big Ten,Big Ten
1630623600,Tennessee,Bowling Green,SEC,Mid-American
1630623600,Western Kentucky,UT Martin,Conference USA,OVC
1630623900,Florida International,Long Island University,Conference USA,NEC
1630630800,UNLV,Eastern Washington,Mountain West,Big Sky
1630632600,Arizona State,Southern Utah,Pac-12,Big Sky
1630702800,Virginia Tech,North Carolina,ACC,ACC
1630706400,Eastern Michigan,St. Francis (PA),Mid-American,NEC
1630706400,Wake Forest,Old Dominion,ACC,Conference USA
1630706400,Charlotte,Duke,Conference USA,ACC
1630710000,Kansas,South Dakota,Big 12,MVFC
1630713600,Colorado,Northern Colorado,Pac-12,Big Sky
1630713600,Northwestern,Michigan State,Big Ten,Big Ten
1630713600,Colorado State,South Dakota State,Mountain West,MVFC
1630767600,Boston College,Colgate,ACC,Patriot
1630767600,Rutgers,Temple,Big Ten,American Athletic
1630767600,UConn,Holy Cross,FBS Independents,Patriot
1630767600,Georgia State,Army,Sun Belt,FBS Independents
1630767600,Kansas State,Stanford,Big 12,Pac-12
1630767600,Wisconsin,Penn State,Big Ten,Big Ten
1630767600,Michigan,Western Michigan,Big Ten,Mid-American
1630767600,Kentucky,UL Monroe,SEC,Sun Belt
1630767600,Nebraska,Fordham,Big Ten,Patriot
1630767600,Oklahoma,Tulane,Big 12,American Athletic
1630774800,Arkansas,Rice,SEC,Conference USA
1630774800,Oregon,Fresno State,Pac-12,Mountain West
1630774800,Air Force,Lafayette,Mountain West,Patriot
1630780200,Cincinnati,Miami (OH),American Athletic,Mid-American
1630780200,Miami,Alabama,ACC,SEC
1630780200,Iowa,Indiana,Big Ten,Big Ten
1630780200,Navy,Marshall,American Athletic,Conference USA
1630780200,Maryland,West Virginia,Big Ten,Big 12
1630782000,Mississippi State,Louisiana Tech,SEC,Conference USA
1630782000,Wyoming,Montana State,Mountain West,Big Sky
1630782000,Missouri,Central Michigan,SEC,Mid-American
1630782000,Pittsburgh,Massachusetts,ACC,FBS Independents
1630783800,Texas,Louisiana,Big 12,Sun Belt
1630783800,Iowa State,Northern Iowa,Big 12,MVFC
1630785600,USC,San José State,Pac-12,Mountain West
1630789200,Georgia Southern,Gardner-Webb,Sun Belt,Big South
1630789200,Liberty,Campbell,FBS Independents,Big South
1630792800,Oklahoma State,Missouri State,Big 12,MVFC
1630792800,Auburn,Akron,SEC,Mid-American
1630792800,Texas State,Baylor,Sun Belt,Big 12
1630792800,South Carolina,Eastern Illinois,SEC,OVC
1630792800,Memphis,Nicholls,American Athletic,Southland
1630792800,Arkansas State,Central Arkansas,Sun Belt,AWC
1630792800,Troy,Southern,Sun Belt,SWAC
1630792800,Houston,Texas Tech,American Athletic,Big 12
1630792800,Ohio,Syracuse,Mid-American,ACC
1630792800,SMU,Abilene Christian,American Athletic,AWC
1630792800,Middle Tennessee,Monmouth,Conference USA,Big South
1630792800,Purdue,Oregon State,Big Ten,Pac-12
1630792800,Toledo,Norfolk State,Mid-American,MEAC
1630794600,Illinois,UTSA,Big Ten,Conference USA
1630794600,Florida,Florida Atlantic,SEC,Conference USA
1630794600,North Texas,Northwestern State,Conference USA,Southland
1630794600,Georgia Tech,Northern Illinois,ACC,Mid-American
1630794600,Virginia,William & Mary,ACC,CAA
1630794600,Clemson,Georgia,ACC,SEC
1630796400,TCU,Duquesne,Big 12,NEC
1630796400,Texas A&M,Kent State,SEC,Mid-American
1630796400,Vanderbilt,East Tennessee State,SEC,Southern
1630796400,Washington,Montana,Pac-12,Big Sky
1630796400,South Alabama,Southern Miss,Sun Belt,Conference USA
1630798200,UCLA,LSU,Pac-12,SEC
1630800000,UTEP,Bethune-Cookman,Conference USA,SWAC
1630805400,California,Nevada,Pac-12,Mountain West
1630805400,San Diego State,New Mexico State,Mountain West,FBS Independents
1630805400,Arizona,BYU,Pac-12,FBS Independents
1630807200,Washington State,Utah State,Pac-12,Mountain West
1630810740,Hawai'i,Portland State,Mountain West,Big Sky
1630881000,Florida State,Notre Dame,ACC,FBS Independents
1630969200,Ole Miss,Louisville,SEC,ACC
1631313000,Coastal Carolina,Kansas,Sun Belt,Big 12
1631314800,Duke,North Carolina A&T,ACC,Big South
1631320200,Boise State,UTEP,Mountain West,Conference USA
1631323200,Utah State,North Dakota,Mountain West,MVFC
1631368800,Virginia,Illinois,ACC,Big Ten
1631370600,Kent State,VMI,Mid-American,Southern
1631370600,Army,Western Kentucky,FBS Independents,Conference USA
1631372400,Oklahoma State,Tulsa,Big 12,American Athletic
1631372400,Auburn,Alabama State,SEC,SWAC
1631372400,Wake Forest,Norfolk State,ACC,MEAC
1631372400,Minnesota,Miami (OH),Big Ten,Mid-American
1631372400,Tennessee,Pittsburgh,SEC,ACC
1631372400,Ohio State,Oregon,Big Ten,Pac-12
1631372400,Georgia Tech,Kennesaw State,ACC,Big South
1631372400,Northwestern,Indiana State,Big Ten,MVFC
1631372400,East Carolina,South Carolina,American Athletic,SEC
1631372400,Michigan State,Youngstown State,Big Ten,MVFC
1631376000,Tulane,Morgan State,American Athletic,MEAC
1631376000,South Florida,Florida,American Athletic,SEC
1631377800,Northern Illinois,Wyoming,Mid-American,Mountain West
1631379600,Syracuse,Rutgers,ACC,Big Ten
1631379600,Ohio,Duquesne,Mid-American,NEC
1631379600,Virginia Tech,Middle Tennessee,ACC,Conference USA
1631381400,Notre Dame,Toledo,FBS Independents,Mid-American
1631383200,UConn,Purdue,FBS Independents,Big Ten
1631383200,Central Michigan,Robert Morris,Mid-American,Big South
1631385000,Florida Atlantic,Georgia Southern,Conference USA,Sun Belt
1631385000,TCU,California,Big 12,Pac-12
1631385000,Georgia,UAB,SEC,Conference USA
1631385000,Massachusetts,Boston College,FBS Independents,ACC
1631385000,Penn State,Ball State,Big Ten,Mid-American
1631385000,Cincinnati,Murray State,American Athletic,OVC
1631385000,Nebraska,Buffalo,Big Ten,Mid-American
1631385000,Navy,Air Force,American Athletic,Mountain West
1631385000,Colorado,Texas A&M,Pac-12,SEC
1631385000,Akron,Temple,Mid-American,American Athletic
1631386800,Bowling Green,South Alabama,Mid-American,Sun Belt
1631386800,Alabama,Mercer,SEC,Southern
1631388600,Iowa State,Iowa,Big 12,Big Ten
1631390400,West Virginia,Long Island University,Big 12,NEC
1631390400,Clemson,South Carolina State,ACC,MEAC
1631390400,Western Michigan,Illinois State,Mid-American,MVFC
1631394000,Charlotte,Gardner-Webb,Conference USA,Big South
1631394000,Washington State,Portland State,Pac-12,Big Sky
1631394000,UTSA,Lamar,Conference USA,AWC
1631395800,Marshall,North Carolina Central,Conference USA,MEAC
1631395800,Rice,Houston,Conference USA,American Athletic
1631395800,UCF,Bethune-Cookman,American Athletic,SWAC
1631397600,New Mexico,New Mexico State,Mountain West,FBS Independents
1631397600,Louisiana Tech,SE Louisiana,Conference USA,Southland
1631397600,SMU,North Texas,American Athletic,Conference USA
1631397600,Kansas State,Southern Illinois,Big 12,MVFC
1631397600,Oklahoma,Western Carolina,Big 12,Southern
1631397600,Arkansas State,Memphis,Sun Belt,American Athletic
1631397600,Louisville,Eastern Kentucky,ACC,AWC
1631397600,Louisiana,Nicholls,Sun Belt,Southland
1631397600,Florida International,Texas State,Conference USA,Sun Belt
1631397600,Old Dominion,Hampton,Conference USA,Big South
1631397600,Texas Tech,Stephen F. Austin,Big 12,AWC
1631397600,Southern Miss,Grambling,Conference USA,SWAC
1631397600,Troy,Liberty,Sun Belt,FBS Independents
1631397600,Wisconsin,Eastern Michigan,Big Ten,Mid-American
1631397600,Miami,App State,ACC,Sun Belt
1631397600,Baylor,Texas Southern,Big 12,SWAC
1631397600,Mississippi State,NC State,SEC,ACC
1631397600,Arkansas,Texas,SEC,Big 12
1631399400,Maryland,Howard,Big Ten,MEAC
1631399400,Indiana,Idaho,Big Ten,Big Sky
1631399400,Kentucky,Missouri,SEC,SEC
1631399400,North Carolina,Georgia State,ACC,Sun Belt
1631399400,Ole Miss,Austin Peay,SEC,OVC
1631401200,Florida State,Jacksonville State,ACC,AWC
1631401200,LSU,McNeese,SEC,Southland
1631401200,Michigan,Washington,Big Ten,Pac-12
1631408400,Fresno State,Cal Poly,Mountain West,Big Sky
1631408400,Arizona,San Diego State,Pac-12,Mountain West
1631408400,Colorado State,Vanderbilt,Mountain West,SEC
1631409300,BYU,Utah,FBS Independents,Pac-12
1631410200,USC,Stanford,Pac-12,Pac-12
1631410200,Arizona State,UNLV,Pac-12,Mountain West
1631410200,Nevada,Idaho State,Mountain West,Big Sky
1631412000,Oregon State,Hawai'i,Pac-12,Mountain West
1631833200,Louisiana,Ohio,Sun Belt,Mid-American
1631917800,Louisville,UCF,ACC,American Athletic
1631923200,Illinois,Maryland,Big Ten,Big Ten
1631977200,Miami,Michigan State,ACC,Big Ten
1631977200,Michigan,Northern Illinois,Big Ten,Mid-American
1631977200,West Virginia,Virginia Tech,Big 12,ACC
1631977200,Buffalo,Coastal Carolina,Mid-American,Sun Belt
1631977200,Kentucky,Chattanooga,SEC,Southern
1631977200,Missouri,Southeast Missouri State,SEC,OVC
1631977200,Syracuse,UAlbany,ACC,CAA
1631977200,Tennessee,Tennessee Tech,SEC,OVC
1631977200,Indiana,Cincinnati,Big Ten,American Athletic
1631977200,Temple,Boston College,American Athletic,ACC
1631977200,Army,UConn,FBS Independents,FBS Independents
1631977200,Oklahoma,Nebraska,Big 12,Big Ten
1631977200,Texas A&M,New Mexico,SEC,Mountain West
1631977200,Pittsburgh,Western Michigan,ACC,Mid-American
1631980800,Colorado,Minnesota,Pac-12,Big Ten
1631984400,Kansas State,Nevada,Big 12,Mountain West
1631986200,Notre Dame,Purdue,FBS Independents,Big Ten
1631989800,Clemson,Georgia Tech,ACC,ACC
1631989800,Ohio State,Tulsa,Big Ten,American Athletic
1631989800,Iowa,Kent State,Big Ten,Mid-American
1631989800,Oregon State,Idaho,Pac-12,Big Sky
1631989800,Kansas,Baylor,Big 12,Big 12
1631989800,Miami (OH),Long Island University,Mid-American,NEC
1631989800,Louisiana Tech,SMU,Conference USA,American Athletic
1631989800,Massachusetts,Eastern Michigan,FBS Independents,Mid-American
1631989800,Akron,Bryant,Mid-American,NEC
1631989800,Wake Forest,Florida State,ACC,ACC
1631989800,App State,Elon,Sun Belt,CAA
1631989800,Washington State,USC,Pac-12,Pac-12
1631989800,Rutgers,Delaware,Big Ten,CAA
1631989800,Florida,Alabama,SEC,SEC
1631991600,Wyoming,Ball State,Mountain West,Mid-American
1631991600,Memphis,Mississippi State,American Athletic,SEC
1631991600,California,Sacramento State,Pac-12,Big Sky
1631991600,Arkansas,Georgia Southern,SEC,Sun Belt
1631991600,Toledo,Colorado State,Mid-American,Mountain West
1631991600,Duke,Northwestern,ACC,Big Ten
1631992500,Washington,Arkansas State,Pac-12,Sun Belt
1631995200,Bowling Green,Murray State,Mid-American,OVC
1631998800,Florida Atlantic,Fordham,Conference USA,Patriot
1631998800,Liberty,Old Dominion,FBS Independents,Conference USA
1631998800,Marshall,East Carolina,Conference USA,American Athletic
1631998800,UTSA,Middle Tennessee,Conference USA,Conference USA
1632002400,Georgia,South Carolina,SEC,SEC
1632002400,Georgia State,Charlotte,Sun Belt,Conference USA
1632002400,Southern Miss,Troy,Conference USA,Sun Belt
1632002400,Texas Tech,Florida International,Big 12,Conference USA
1632002400,Houston,Grambling,American Athletic,SWAC
1632002400,South Florida,Florida A&M,American Athletic,SWAC
1632002400,San Diego State,Utah,Mountain West,Pac-12
1632002400,Texas State,Incarnate Word,Sun Belt,Southland
1632004200,LSU,Central Michigan,SEC,Mid-American
1632004200,Penn State,Auburn,Big Ten,SEC
